set_id,sku_pos,brand_ko,fp_url,resolved_url,is_ambiguous,text_length,image_count,table_count,list_item_count,paragraph_count,section_count,jsonld_field_count,explicit_number_count,ambiguous_term_count,numeric_specificity_ratio,price_krw,skin_type_targets_count,ph_value,active_ingredient_count,claim_keyword_count,texture_keyword_count,no_list_count,cosmetic_cert_count,volume_ml,aggregate_rating_value,aggregate_rating_count,T7_eat_score,Q4_social_proof_count,Q9_external_authority_count
r2_main_00971,2,이니스프리,https://www.innisfree.com/kr/ko/dp/product/35276,https://www.innisfree.com/kr/ko/dp/product/35276,False,2351.0,14.0,1.0,126.0,33.0,8.0,6.0,3.0,0.0,1.0,8000.0,5.0,,1.0,16.0,0.0,1.0,0.0,,4.9,19720.0,2.0,2.0,0.0
r2_main_00971,3,원씽,https://onething.kr/product/%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%8A%A4%EC%BF%A0%EC%95%8,https://onething.kr/product/%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%8A%A4%EC%BF%A0%EC%95%8C%EB%9E%80-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/494/category/1/display/7/?icid=MAIN.product_listmain_6,False,4755.0,30.0,8.0,48.0,18.0,10.0,6.0,19.0,0.0,1.0,15000.0,1.0,,3.0,2.0,0.0,0.0,0.0,120.0,4.0,1.0,1.0,0.0,0.0
r2_main_00972,1,은율,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%ED%93%A8%EC%96%B4-%EB%B,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%ED%93%A8%EC%96%B4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/103/category/45/display/1/,False,3847.0,88.0,6.0,117.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,0.0,,1.0,1.0,1.0,0.0,0.0,500.0,5.0,24.0,1.0,1.0,0.0
r2_main_00972,2,라곰,https://lagom.kr/product/detail.html?product_no=329&cate_no=86&display_group=1,https://lagom.kr/product/detail.html?product_no=329&cate_no=86&display_group=1,False,11607.0,57.0,7.0,66.0,64.0,8.0,6.0,15.0,0.0,1.0,8500.0,5.0,,3.0,11.0,0.0,0.0,0.0,100.0,5.0,5.0,2.0,2.0,0.0
r2_main_00972,3,듀이트리,https://dewytree.com/product/detail.html?product_no=21&cate_no=54&display_group=1,https://dewytree.com/product/detail.html?product_no=21&cate_no=54&display_group=1,False,3073.0,34.0,3.0,42.0,18.0,2.0,6.0,9.0,0.0,1.0,3000.0,1.0,,2.0,2.0,0.0,0.0,0.0,,4.8,101.0,2.0,3.0,0.0
r2_main_00973,1,일리윤,https://illiyoon.com/product/detail.html?product_no=276,https://illiyoon.com/product/detail.html?product_no=276,False,8626.0,80.0,11.0,211.0,48.0,13.0,10.0,29.0,0.0,1.0,18900.0,2.0,,4.0,24.0,6.0,0.0,0.0,250.0,,,2.0,1.0,0.0
r2_main_00973,2,피캄,https://pcalm.co.kr/product/%ED%94%BC%EC%BA%84-%EC%96%B8%EB%8D%94%ED%8F%AC%EC%96%B4-%ED%8F%BC%ED%81%,https://pcalm.co.kr/product/%ED%94%BC%EC%BA%84-%EC%96%B8%EB%8D%94%ED%8F%AC%EC%96%B4-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95/19/,False,6913.0,122.0,6.0,213.0,68.0,96.0,6.0,37.0,0.0,1.0,54900.0,5.0,,3.0,20.0,0.0,0.0,0.0,150.0,4.7,5438.0,2.0,2.0,0.0
r2_main_00973,3,바노바기,https://banobagicosmetic.com/product/detail.html?product_no=201&cate_no=83&display_group=1&cafe_mkt=,https://banobagicosmetic.com/product/detail.html?product_no=201&cate_no=83&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open&NaPm=ct%3Dmovaa0i0%7Cci%3D85a879e9a8204140caf6a26842e5306d8237ce28%7Ctr%3Dsls%7Csn%3D744786%7Chk%3Da31bc97d8c26303004523e08350585fc64769f90,False,16803.0,74.0,7.0,327.0,72.0,27.0,6.0,25.0,0.0,1.0,17600.0,3.0,,5.0,17.0,3.0,0.0,0.0,120.0,,,2.0,4.0,0.0
r2_main_00974,1,나인위시스,https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8,https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80-200ml/278/category/78/display/1/,False,9604.0,73.0,3.0,82.0,50.0,2.0,10.0,19.0,0.0,1.0,15400.0,1.0,,1.0,2.0,5.0,0.0,0.0,200.0,5.0,13.0,2.0,2.0,0.0
r2_main_00974,2,비플레인,https://www.beplain.co.kr/shop/shopdetail.html?branduid=15,https://www.beplain.co.kr/shop/shopdetail.html?branduid=15,False,3579.0,51.0,5.0,56.0,37.0,17.0,7.0,39.0,0.0,1.0,9500.0,1.0,,5.0,1.0,0.0,0.0,0.0,80.0,,,1.0,2.0,0.0
r2_main_00974,3,메디큐브,https://themedicube.co.kr/product/유튜버-pick-제로-폼-클렌저/356,https://themedicube.co.kr/product/유튜버-pick-제로-폼-클렌저/356,False,12906.0,104.0,5.0,113.0,66.0,4.0,9.0,31.0,0.0,1.0,17500.0,2.0,,3.0,12.0,1.0,0.0,0.0,,4.8,4891.0,2.0,3.0,1.0
r2_main_00975,1,은율,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EC%95%84%ED%81%AC%EB%84,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EC%95%84%ED%81%AC%EB%84%A4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/130/category/45/display/1/,False,3827.0,90.0,6.0,114.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,3.0,,2.0,3.0,2.0,0.0,0.0,500.0,5.0,7.0,1.0,1.0,0.0
r2_main_00975,2,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%8,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%86%8c-%eb%b0%9c%ed%9a%a8-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-150ml/,False,4470.0,32.0,3.0,366.0,16.0,22.0,6.0,16.0,0.0,1.0,9000.0,1.0,,1.0,5.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
r2_main_00975,3,퐁당,https://pongdangshop.com/product/detail.html?product_no=196&cate_no=117&display_group=1,https://pongdangshop.com/product/detail.html?product_no=196&cate_no=117&display_group=1,False,11532.0,84.0,7.0,115.0,56.0,19.0,5.0,19.0,0.0,1.0,3000.0,0.0,,2.0,0.0,0.0,0.0,0.0,30.0,,,0.0,0.0,0.0
r2_main_00976,1,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9a%b0%eb%8d%94-%eb%aa%a8%ea%b3%b5-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-160g/,False,4288.0,22.0,3.0,366.0,16.0,21.0,6.0,14.0,0.0,1.0,8000.0,2.0,,0.0,19.0,0.0,1.0,0.0,160.0,,,1.0,0.0,0.0
r2_main_00976,2,퐁당,https://pongdangshop.com/product/detail.html?product_no=183&cate_no=117&display_group=1,https://pongdangshop.com/product/detail.html?product_no=183&cate_no=117&display_group=1,False,16884.0,135.0,8.0,133.0,54.0,19.0,6.0,19.0,0.0,1.0,20000.0,2.0,,3.0,9.0,14.0,1.0,1.0,,5.0,50.0,2.0,2.0,0.0
r2_main_00976,3,리얼베리어,https://myrealbarrier.co.kr/product/detail.html?product_no=125,https://myrealbarrier.co.kr/product/detail.html?product_no=125,False,14338.0,128.0,12.0,218.0,57.0,49.0,6.0,66.0,0.0,1.0,19000.0,5.0,,4.0,110.0,14.0,0.0,0.0,200.0,,,2.0,2.0,0.0
r2_main_00977,1,아이소이,https://www.isoi.co.kr/product/goods_detail?goods_no=993,https://www.isoi.co.kr/product/goods_detail?goods_no=993,False,1300.0,23.0,0.0,18.0,9.0,4.0,14.0,2.0,0.0,1.0,64000.0,2.0,,1.0,15.0,2.0,0.0,0.0,150.0,4.92,3615.0,1.0,2.0,0.0
r2_main_00977,2,메디큐브,https://themedicube.co.kr/product/detail.html?product_no=2592&cate_no=308&display_group=1,https://themedicube.co.kr/product/detail.html?product_no=2592&cate_no=308&display_group=1,False,13122.0,91.0,5.0,113.0,51.0,4.0,9.0,29.0,0.0,1.0,17500.0,2.0,,8.0,2.0,0.0,0.0,0.0,,4.0,2.0,1.0,0.0,1.0
r2_main_00977,3,믹순,https://mixsoon.co.kr/product/detail.html?product_no=669&cate_no=106&display_group=1,https://mixsoon.co.kr/product/detail.html?product_no=669&cate_no=106&display_group=1,False,11740.0,61.0,8.0,97.0,41.0,14.0,6.0,34.0,0.0,1.0,5000.0,2.0,,5.0,15.0,0.0,0.0,1.0,20.0,4.5,32.0,3.0,4.0,0.0
r2_main_00978,1,바이오던스,https://biodance.co.kr/product/콜라겐-팩-투-폼-클렌저/335/,https://biodance.co.kr/product/콜라겐-팩-투-폼-클렌저/335/,False,4304.0,64.0,7.0,80.0,21.0,2.0,6.0,16.0,0.0,1.0,22000.0,2.0,,4.0,2.0,0.0,0.0,0.0,150.0,4.9,63.0,1.0,3.0,0.0
r2_main_00978,2,파티온,https://fation.co.kr/product/2023-%ED%99%94%ED%95%B4-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%,https://fation.co.kr/product/2023-%ED%99%94%ED%95%B4-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-1%EC%9C%84-%EB%85%B8%EC%8A%A4%EC%B9%B4%EB%82%98%EC%9D%B8-%ED%8A%B8%EB%9F%AC%EB%B8%94-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/663/category/101/display/1/,False,14843.0,51.0,11.0,99.0,45.0,14.0,6.0,38.0,0.0,1.0,22000.0,2.0,,3.0,19.0,0.0,0.0,0.0,150.0,5.0,43.0,2.0,2.0,0.0
r2_main_00978,3,지피덤,https://www.celltrionmall.com/item/DL2025031243,https://www.celltrionmall.com/item/DL2025031243,False,5948.0,106.0,2.0,293.0,85.0,15.0,5.0,54.0,1.0,0.982,16900.0,4.0,,6.0,22.0,1.0,1.0,1.0,120.0,,,3.0,0.0,0.0
r2_main_00979,1,토리든,https://www.torriden.com/goods/goods_view.php?goodsNo=209,https://www.torriden.com/goods/goods_view.php?goodsNo=209,False,9298.0,60.0,1.0,141.0,65.0,13.0,0.0,44.0,1.0,0.978,5000.0,2.0,,3.0,3.0,0.0,0.0,0.0,150.0,,,1.0,0.0,0.0
r2_main_00979,2,메디필,https://medipeel.co.kr/product/detail.html?product_no=3409&cate_no=499&display_group=1,https://medipeel.co.kr/product/detail.html?product_no=3409&cate_no=499&display_group=1,False,11011.0,38.0,2.0,72.0,36.0,13.0,5.0,14.0,0.0,1.0,35000.0,0.0,,5.0,2.0,0.0,0.0,0.0,50.0,,,2.0,1.0,0.0
r2_main_00979,3,라곰,https://lagom.kr/product/detail.html?product_no=574&cate_no=69&display_group=1,https://lagom.kr/product/detail.html?product_no=574&cate_no=69&display_group=1,False,11099.0,72.0,6.0,71.0,64.0,8.0,5.0,34.0,0.0,1.0,22000.0,4.0,,1.0,12.0,0.0,0.0,0.0,200.0,,,1.0,1.0,0.0
r2_main_00980,1,리얼베리어,https://myrealbarrier.co.kr/product/detail.html?product_no=71,https://myrealbarrier.co.kr/product/detail.html?product_no=71,False,17347.0,134.0,12.0,216.0,61.0,59.0,6.0,84.0,0.0,1.0,16700.0,4.0,,3.0,78.0,23.0,0.0,1.0,220.0,,,3.0,2.0,0.0
r2_main_00980,2,수이스킨,https://www.suiskin.co.kr/product/detail.html?product_no=327&cate_no=83&display_group=1,https://www.suiskin.co.kr/product/detail.html?product_no=327&cate_no=83&display_group=1,False,9930.0,42.0,4.0,89.0,16.0,11.0,5.0,18.0,0.0,1.0,7900.0,2.0,,2.0,13.0,0.0,1.0,0.0,80.0,,,0.0,1.0,0.0
r2_main_00980,3,라곰,https://lagom.kr/product/detail.html?product_no=10&cate_no=86&display_group=1,https://lagom.kr/product/detail.html?product_no=10&cate_no=86&display_group=1,False,11401.0,92.0,7.0,72.0,80.0,8.0,6.0,20.0,0.0,1.0,19000.0,5.0,,1.0,14.0,2.0,0.0,0.0,220.0,5.0,439.0,2.0,4.0,0.0
r2_main_00981,1,네이처리퍼블릭,https://www.naturerepublic.com/goods/goods/view?no=9990,https://www.naturerepublic.com/goods/goods/view?no=9990,False,6753.0,37.0,4.0,164.0,232.0,8.0,0.0,56.0,0.0,1.0,3000.0,10.0,,3.0,16.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
r2_main_00981,2,땡큐파머,https://tyfmall.co.kr/product/%ED%8F%B4%EB%A3%A8%ED%94%84%EB%A6%AC-55-%EC%95%BD%EC%82%B0%EC%84%B1-%E,https://tyfmall.co.kr/product/%ED%8F%B4%EB%A3%A8%ED%94%84%EB%A6%AC-55-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/70/category/64/display/1/,False,4464.0,66.0,6.0,93.0,19.0,6.0,6.0,20.0,1.0,0.952,15300.0,1.0,,1.0,1.0,2.0,0.0,0.0,120.0,5.0,43.0,1.0,4.0,0.0
r2_main_00981,3,메디필,https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,False,11187.0,41.0,2.0,72.0,43.0,13.0,5.0,14.0,0.0,1.0,30000.0,1.0,,5.0,14.0,0.0,0.0,0.0,20.0,,,2.0,1.0,0.0
r2_main_00982,1,벤튼,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-ac-%EB%B0%94%ED%95%98-%ED%8F%BC-%ED%81%B4%EB,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-ac-%EB%B0%94%ED%95%98-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-120ml-%EC%95%BD%EC%82%B0%EC%84%B1-bha-%EB%AF%B8%EC%82%B0%EC%84%B1-%ED%94%BC%EB%B6%80%EA%B3%BC-%EB%94%A5-%ED%81%B4%EB%A0%8C%EC%A0%80-%EC%84%B8%EC%95%88%EC%A0%9C/689/category/188/display/1/#enp_mbris,False,13210.0,104.0,9.0,147.0,99.0,16.0,6.0,30.0,0.0,1.0,13900.0,3.0,,4.0,2.0,3.0,1.0,0.0,120.0,5.0,116.0,1.0,2.0,0.0
r2_main_00982,2,비플레인,https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739403&xcode=013&mcode=001&scode=&type=Y&s,https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739403&xcode=013&mcode=001&scode=&type=Y&sort=manual&current_category=013001&search=&GfDT=bm17W10%3D,False,3430.0,37.0,5.0,56.0,35.0,17.0,6.0,39.0,0.0,1.0,10500.0,3.0,,4.0,3.0,0.0,0.0,0.0,120.0,,,1.0,1.0,0.0
r2_main_00982,3,바닐라코,https://banila.com/product/detail.html?product_no=689&cate_no=214&display_group=1,https://banila.com/product/detail.html?product_no=689&cate_no=214&display_group=1,False,4084.0,51.0,5.0,66.0,61.0,16.0,10.0,18.0,0.0,1.0,24000.0,1.0,,0.0,2.0,0.0,0.0,0.0,,5.0,8.0,2.0,3.0,0.0
r2_main_00983,1,바노바기,https://banobagicosmetic.com/product/detail.html?product_no=201&cate_no=83&display_group=1&cafe_mkt=,https://banobagicosmetic.com/product/detail.html?product_no=201&cate_no=83&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open&NaPm=ct%3Dmovaa0i0%7Cci%3D85a879e9a8204140caf6a26842e5306d8237ce28%7Ctr%3Dsls%7Csn%3D744786%7Chk%3Da31bc97d8c26303004523e08350585fc64769f90,False,16803.0,74.0,7.0,327.0,72.0,27.0,6.0,25.0,0.0,1.0,17600.0,3.0,,5.0,17.0,3.0,0.0,0.0,120.0,,,2.0,4.0,0.0
r2_main_00983,2,웰라쥬,https://wellage.co.kr/product/%EB%A6%AC%EC%96%BC-%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%9,https://wellage.co.kr/product/%EB%A6%AC%EC%96%BC-%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%95%84%EB%AF%B8%EB%85%B8-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/1256/,False,7393.0,119.0,12.0,102.0,33.0,10.0,6.0,19.0,0.0,1.0,16000.0,1.0,,3.0,4.0,0.0,0.0,0.0,150.0,5.0,12.0,2.0,2.0,0.0
r2_main_00983,3,티엘스,https://telse.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%95%84%ED%81%,https://telse.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%95%84%ED%81%AC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/121/category/70/display/1/,False,9635.0,71.0,7.0,107.0,45.0,9.0,6.0,14.0,0.0,1.0,15300.0,3.0,,7.0,14.0,1.0,1.0,0.0,150.0,,,1.0,1.0,0.0
r2_main_00984,1,은율,https://eunyul.co.kr/product/%EB%A7%88%EC%9C%A0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/16/catego,https://eunyul.co.kr/product/%EB%A7%88%EC%9C%A0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/16/category/45/display/1/,False,3557.0,90.0,5.0,112.0,15.0,12.0,5.0,17.0,0.0,1.0,4500.0,0.0,,0.0,7.0,2.0,0.0,0.0,150.0,,,1.0,0.0,0.0
r2_main_00984,2,피지오겔,https://physiogel.co.kr/product/detail.html?product_no=33&cate_no=28&display_group=1,https://physiogel.co.kr/product/detail.html?product_no=33&cate_no=28&display_group=1,False,11306.0,83.0,4.0,110.0,42.0,9.0,6.0,28.0,0.0,1.0,19500.0,5.0,,3.0,8.0,0.0,0.0,0.0,150.0,4.9,1236.0,1.0,2.0,0.0
r2_main_00984,3,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9a%b0%eb%8d%94-%eb%aa%a8%ea%b3%b5-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-160g/,False,4288.0,22.0,3.0,366.0,16.0,21.0,6.0,14.0,0.0,1.0,8000.0,2.0,,0.0,19.0,0.0,1.0,0.0,160.0,,,1.0,0.0,0.0
r2_main_00985,1,스킨1004,https://skin1004korea.com/product/마다가스카르-센텔라-앰플-폼-125ml/272/category/131/display/1/,https://skin1004korea.com/product/마다가스카르-센텔라-앰플-폼-125ml/272/category/131/display/1/,False,6712.0,198.0,5.0,166.0,141.0,22.0,6.0,31.0,0.0,1.0,17000.0,0.0,,3.0,4.0,1.0,0.0,0.0,125.0,4.7,70.0,1.0,3.0,0.0
r2_main_00985,2,시드물,https://www.sidmool.com/shop/shopdetail.html?branduid=55&xcode=022&mcode=001&scode=&type=X&sort=sell,https://www.sidmool.com/shop/shopdetail.html?branduid=55&xcode=022&mcode=001&scode=&type=X&sort=sellcnt&current_category=022001&GfDT=bm9%2BW18%3D,False,8533.0,77.0,8.0,614.0,57.0,4.0,3.0,27.0,2.0,0.931,25000.0,12.0,,14.0,60.0,1.0,1.0,0.0,150.0,,,0.0,0.0,0.0
r2_main_00985,3,주미소,https://jumiso.co.kr/product/%EA%B8%80%EB%A1%9C%EC%9A%B0%ED%94%BD1%EC%9C%84-%ED%8F%AC%EC%96%B4-%ED%9,https://jumiso.co.kr/product/%EA%B8%80%EB%A1%9C%EC%9A%B0%ED%94%BD1%EC%9C%84-%ED%8F%AC%EC%96%B4-%ED%93%A8%EB%A6%AC%ED%8C%8C%EC%9E%89-%EC%82%B4%EB%A6%AC%EC%8B%A4%EC%82%B0-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80-120g/66/category/44/display/1/,False,3806.0,62.0,7.0,64.0,27.0,11.0,6.0,20.0,0.0,1.0,13500.0,1.0,,2.0,2.0,0.0,1.0,0.0,30.0,4.8,107.0,1.0,3.0,0.0
r2_main_00986,1,수이스킨,https://www.suiskin.co.kr/product/detail.html?product_no=253&cate_no=83&display_group=1,https://www.suiskin.co.kr/product/detail.html?product_no=253&cate_no=83&display_group=1,False,10509.0,68.0,6.0,95.0,20.0,11.0,6.0,18.0,0.0,1.0,12900.0,2.0,,2.0,16.0,0.0,1.0,0.0,150.0,4.9,450.0,1.0,3.0,0.0
r2_main_00986,2,더후,https://thewhoo.com/product/detail.html?product_no=87,https://thewhoo.com/product/detail.html?product_no=87,False,15722.0,82.0,10.0,199.0,49.0,21.0,6.0,42.0,0.0,1.0,46000.0,1.0,,2.0,3.0,0.0,0.0,0.0,200.0,5.0,17.0,2.0,1.0,0.0
r2_main_00986,3,나인위시스,https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8,https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80-200ml/278/category/78/display/1/,False,9604.0,73.0,3.0,82.0,50.0,2.0,10.0,19.0,0.0,1.0,15400.0,1.0,,1.0,2.0,5.0,0.0,0.0,200.0,5.0,13.0,2.0,2.0,0.0
r2_main_00987,1,아로마티카,https://aromatica.co/product/detail.html?product_no=1149&cate_no=827&display_group=1,https://aromatica.co/product/detail.html?product_no=1149&cate_no=827&display_group=1,False,23098.0,83.0,5.0,268.0,127.0,17.0,6.0,46.0,6.0,0.885,24000.0,6.0,,2.0,30.0,5.0,1.0,1.0,145.0,4.9,732.0,3.0,4.0,0.0
r2_main_00987,2,아누아,https://anua.kr/product/detail.html?product_no=254,https://anua.kr/product/detail.html?product_no=254,False,10987.0,94.0,3.0,140.0,34.0,15.0,9.0,22.0,0.0,1.0,14000.0,4.0,,7.0,21.0,0.0,0.0,0.0,150.0,4.9,1192.0,2.0,3.0,0.0
r2_main_00987,3,토리든,https://www.torriden.com/goods/goods_view.php?goodsNo=253,https://www.torriden.com/goods/goods_view.php?goodsNo=253,False,8546.0,78.0,1.0,144.0,65.0,13.0,0.0,38.0,0.0,1.0,5000.0,2.0,,2.0,9.0,0.0,0.0,0.0,200.0,,,1.0,0.0,0.0
r2_main_00988,1,이즈앤트리,https://m.isntree.com/product/%EC%B0%B8%EB%A7%88-%EB%B9%84%EA%B1%B4-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%,https://m.isntree.com/product/%EC%B0%B8%EB%A7%88-%EB%B9%84%EA%B1%B4-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A0%80-120ml/551/category/53/display/1/,False,3320.0,29.0,6.0,77.0,24.0,14.0,5.0,18.0,0.0,1.0,16000.0,1.0,,0.0,4.0,0.0,1.0,0.0,120.0,,,1.0,0.0,0.0
r2_main_00988,2,코스알엑스,https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176799&xcode=070&mcode=001&scode=002,https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176799&xcode=070&mcode=001&scode=002,False,5477.0,39.0,6.0,81.0,39.0,10.0,6.0,18.0,0.0,1.0,9750.0,3.0,,7.0,16.0,4.0,0.0,0.0,150.0,,,1.0,2.0,0.0
r2_main_00988,3,앰플엔,https://coreanamall.com/products/view/FCXJ060100,https://coreanamall.com/products/view/FCXJ060100,False,4481.0,50.0,3.0,135.0,39.0,5.0,0.0,10.0,0.0,1.0,3000.0,1.0,,4.0,3.0,0.0,0.0,0.0,100.0,,,2.0,0.0,0.0
r2_main_00989,1,스킨1004,https://skin1004korea.com/product/%EB%A7%88%EB%8B%A4%EA%B0%80%EC%8A%A4%EC%B9%B4%EB%A5%B4-%EC%84%BC%E,,True,6673.5,190.0,5.0,160.0,128.0,22.0,6.0,26.0,0.0,1.0,17250.0,1.25,,3.25,15.25,1.5,0.0,0.0,125.0,4.866666666666667,29.333333333333332,1.0,2.25,0.0
r2_main_00989,2,믹순,https://mixsoon.co.kr/product/detail.html?product_no=515&cate_no=65&display_group=1,https://mixsoon.co.kr/product/detail.html?product_no=515&cate_no=65&display_group=1,False,11242.0,43.0,7.0,97.0,42.0,14.0,6.0,26.0,0.0,1.0,2000.0,1.0,,4.0,5.0,0.0,0.0,1.0,,4.6,49.0,3.0,4.0,0.0
r2_main_00989,3,퓨어케이,https://purek.co.kr/product/detail.html?product_no=10&cate_no=25&display_group=1,https://purek.co.kr/product/detail.html?product_no=10&cate_no=25&display_group=1,False,10832.0,80.0,7.0,96.0,36.0,11.0,10.0,27.0,0.0,1.0,11400.0,4.0,,4.0,12.0,3.0,0.0,0.0,,5.0,6.0,1.0,1.0,0.0
r2_main_00990,1,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9a%b0%eb%8d%94-%eb%aa%a8%ea%b3%b5-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-160g/,False,4288.0,22.0,3.0,366.0,16.0,21.0,6.0,14.0,0.0,1.0,8000.0,2.0,,0.0,19.0,0.0,1.0,0.0,160.0,,,1.0,0.0,0.0
r2_main_00990,2,파파레서피,https://paparecipe.com/product/%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%BB%A8%ED%8A%B8%EB%A1%A4-%ED%81%B4%EB%,https://paparecipe.com/product/%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%BB%A8%ED%8A%B8%EB%A1%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/1213/category/288/display/1/,False,14485.0,88.0,9.0,211.0,61.0,2.0,6.0,36.0,0.0,1.0,12000.0,5.0,,4.0,7.0,0.0,0.0,0.0,120.0,5.0,205.0,2.0,3.0,0.0
