resolved_url,pl_score,pl_prob,exposure_count,top1_count,avg_rank
https://myrealbarrier.co.kr/product/detail.html?product_no=85,4.7832190319185655,0.0050073328355332404,15,14,1.1333333333333333
https://myrealbarrier.co.kr/product/detail.html?product_no=86&cate_no=48&display_group=1,2.7953294500868506,0.0006859255556193631,19,12,1.4210526315789473
https://myrealbarrier.co.kr/product/detail.html?product_no=87&cate_no=48&display_group=1,-0.08531958324431978,3.8479285941086003e-05,14,4,2.0
https://neopharmshop.co.kr/product/detail.html?product_no=2134&cate_no=1&display_group=11,5.410238909278211,0.009373844233917001,13,12,1.0769230769230769
https://neopharmshop.co.kr/product/detail.html?product_no=2144&cate_no=48&display_group=1,5.523274200626431,0.01049562573702616,11,10,1.0909090909090908
https://neopharmshop.co.kr/product/detail.html?product_no=2215&cate_no=43&display_group=1,5.763348620061164,0.01334354828265745,22,20,1.0909090909090908
https://neopharmshop.co.kr/product/detail.html?product_no=3454&cate_no=175&display_group=1,7.195972203729972,0.05590515404048971,15,15,1.0
https://neopharmshop.co.kr/product/아토팜-판테놀-크림-워시-300ml/2130/,9.277618421833761,0.44822834225380853,21,21,1.0
https://odeloi.com/product/%EB%9D%BC%EC%A6%88%EB%B2%A0%EB%A6%AC-%EC%82%B4%EB%A6%AC%EC%8B%A4%EC%82%B0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95/30/category/58/display/1/,-0.1622542439809691,3.56299083827873e-05,30,11,1.7666666666666666
https://ohui.com/product/익스트림-브라이트-클렌징-폼-160ml/193/,1.4360782766091091,0.0001761820664577344,20,7,1.75
https://onething.kr/product/%EC%96%B4%EC%84%B1%EC%B4%88-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/233/category/1/display/7/?icid=MAIN.product_listmain_6,4.230127092559511,0.0028800609750682746,26,23,1.1153846153846154
https://onething.kr/product/%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%8A%A4%EC%BF%A0%EC%95%8C%EB%9E%80-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/494/category/1/display/7/?icid=MAIN.product_listmain_6,-0.7325613667826374,2.0143432111588807e-05,32,6,2.125
https://paparecipe.com/product/%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%BB%A8%ED%8A%B8%EB%A1%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/1213/category/288/display/1/,-1.7818644537914416,7.05386150763643e-06,23,4,2.260869565217391
https://paparecipe.com/product/블레미쉬-효소-파우더-클렌저-50g/986/,-1.4041714123955196,1.0290984697249004e-05,22,3,2.1818181818181817
https://pdrnmall.co.kr/product/리쥬란-리파이닝-폼-클렌저-120ml/558/,0.6545782330186551,8.064186126853491e-05,26,8,1.8461538461538463
https://physiogel.co.kr/product/detail.html?product_no=33&cate_no=28&display_group=1,7.672106226492916,0.08999828366466801,17,16,1.0588235294117647
