item_id,degree
https://blancnature.co.kr/product/best-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150ml/13/category/45/display/1/,64
https://myrealbarrier.co.kr/product/detail.html?product_no=85,64
https://biodance.co.kr/product/콜라겐-팩-투-폼-클렌저/335/,64
https://www.dr-g.co.kr/item/4359?pc=4&cc=14,64
https://hemille.com/product/detail.html?product_no=35&cate_no=55&display_group=1,64
https://thewhoo.com/product/detail.html?product_no=88,64
https://themedicube.co.kr/product/유튜버-pick-제로-폼-클렌저/356,65
https://silkcrystal.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%94%A5-%ED%81%B4%EB%A6%B0%EC%A7%95-%ED%8F%BC-70ml/67/category/24/display/1/,65
https://thewhoo.com/product/detail.html?product_no=87,65
https://www.sidmool.com/shop/shopdetail.html?branduid=55&xcode=022&mcode=001&scode=&type=X&sort=sellcnt&current_category=022001&GfDT=bm9%2BW18%3D,65
https://theuiq.com/product/%EB%B0%94%EC%9D%B4%EC%98%B4-%EB%A0%88%EB%AF%B8%EB%94%94-%EC%95%84%ED%81%AC%EB%84%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/393/category/45/display/1/,65
https://huxley.co.kr/product/클렌징-폼-비-클린-비-모이스트/79,65
https://abib.com/product/포어-클레이-팩-클렌저-어성초-차콜-팩-투-폼/597/,65
https://illiyoon.com/product/detail.html?product_no=275,65
https://thewhoo.com/product/detail.html?product_no=650,65
https://anua.kr/product/detail.html?product_no=254,65
https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739138&xcode=013&mcode=001&scode=&type=Y&sort=manual&current_category=013001&search=&GfDT=bmt8W1o%3D,65
https://themedicube.co.kr/product/detail.html?product_no=2592&cate_no=308&display_group=1,66
https://benetus.imweb.me/cleanser/?idx=2,66
https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,66
